objectid,pid,title,archival_call_number,archival_collection,finding_aid_ark,contributing_institution,contributing_institution_valueURI,creator,personal_creator_valueURI,description,language,subject,topical_subject_fast_valueURI,location,geographic_subject_fast_valueURI,event_subject,event_subject_valueURI,extent,dcmi_type_valueURI,aat_genre,aat_genre_valueURI,dcmi_type,type_of_resource,imt_type,rights_management,rights_management_valueURI,date_original,ark,local_id,file_name_tif,date_modified,digital_collection,digital_collection_ark,image_manipulation,file_size,resolution,colorspace,bits_per_sample,samples_per_pixel,height,digital_origin,filename,identifier,format,display_template,object_location,image_small,image_thumb,image_alt_text,sensitive
lippisch_057,Lippisch_56,Submarine,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Submarine conceptual drawing.,zxx,Submarines (Ships)--Design and construction,http://id.worldcat.org/fast/1136646,,,,,33.0x43.2 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950,https://n2t.net/ark:/87292/w9bv82,Lippisch_56,0243_Lippisch_CDOversized_18.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2028426 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,1860,reformatted digital,0243_lippisch_cdoversized_18.jpg,0243_lippisch_cdoversized_18,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_cdoversized_18.jpg,/objects/smalls/0243_lippisch_cdoversized_18_sm.jpg,/objects/thumbs/0243_lippisch_cdoversized_18_th.jpg,,
lippisch_058,Lippisch_57,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Draft technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,46x33 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w97252,Lippisch_57,0243_Lippisch_DWOversized_37.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1750653 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2557,reformatted digital,0243_lippisch_dwoversized_37.jpg,0243_lippisch_dwoversized_37,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_37.jpg,/objects/smalls/0243_lippisch_dwoversized_37_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_37_th.jpg,,
lippisch_059,Lippisch_58,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Draft technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,46x33 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w93c35,Lippisch_58,0243_Lippisch_DWOversized_38.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,3330029 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2478,reformatted digital,0243_lippisch_dwoversized_38.jpg,0243_lippisch_dwoversized_38,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_38.jpg,/objects/smalls/0243_lippisch_dwoversized_38_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_38_th.jpg,,
lippisch_060,Lippisch_59,Delta Wing Collins Drone,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Technical drawing of the Delta Wing Test Model.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,124x91 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1952,https://n2t.net/ark:/87292/w9zk17,Lippisch_59,0243_Lippisch_DWOversized_15.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,4754155 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2498,reformatted digital,0243_lippisch_dwoversized_15.jpg,0243_lippisch_dwoversized_15,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_15.jpg,/objects/smalls/0243_lippisch_dwoversized_15_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_15_th.jpg,,
lippisch_061,Lippisch_60,Delta Wing Collins Drone,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Technical drawing of Delta Wing Test Model.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,137x91 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1952,https://n2t.net/ark:/87292/w9tv71,Lippisch_60,0243_Lippisch_DWOversized_16.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,4079905 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2464,reformatted digital,0243_lippisch_dwoversized_16.jpg,0243_lippisch_dwoversized_16,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_16.jpg,/objects/smalls/0243_lippisch_dwoversized_16_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_16_th.jpg,,
lippisch_062,Lippisch_61,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,86x61 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w9q542,Lippisch_61,0243_Lippisch_DWOversized_42.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2032232 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2514,reformatted digital,0243_lippisch_dwoversized_42.jpg,0243_lippisch_dwoversized_42,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_42.jpg,/objects/smalls/0243_lippisch_dwoversized_42_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_42_th.jpg,,
lippisch_063,Lippisch_62,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,86x64 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w9kc24,Lippisch_62,0243_Lippisch_DWOversized_43.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2721164 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2600,reformatted digital,0243_lippisch_dwoversized_43.jpg,0243_lippisch_dwoversized_43,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_43.jpg,/objects/smalls/0243_lippisch_dwoversized_43_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_43_th.jpg,,
lippisch_064,Lippisch_63,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Technical drawing of P13.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,102x66 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w9fn99,Lippisch_63,0243_Lippisch_DWOversized_44.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,3411839 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2573,reformatted digital,0243_lippisch_dwoversized_44.jpg,0243_lippisch_dwoversized_44,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_44.jpg,/objects/smalls/0243_lippisch_dwoversized_44_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_44_th.jpg,,
lippisch_065,Lippisch_64,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Draft technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,46x33 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w99v60,Lippisch_64,0243_Lippisch_DWOversized_39.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1147528 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2409,reformatted digital,0243_lippisch_dwoversized_39.jpg,0243_lippisch_dwoversized_39,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_39.jpg,/objects/smalls/0243_lippisch_dwoversized_39_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_39_th.jpg,,
lippisch_066,Lippisch_65,"Vienna, P11, P13, P15",MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Draft technical drawing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,86x61 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1943/1945,https://n2t.net/ark:/87292/w9654d,Lippisch_65,0243_Lippisch_DWOversized_40.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2028249 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2576,reformatted digital,0243_lippisch_dwoversized_40.jpg,0243_lippisch_dwoversized_40,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_40.jpg,/objects/smalls/0243_lippisch_dwoversized_40_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_40_th.jpg,,
